id,hours_vs_occupation_avg,capital_gain_rank_in_education
6974,-4.975353269799541,2466
7449,10.024646730200459,2491
9046,15.024646730200459,2491
10760,-4.975353269799541,2491
12928,15.024646730200459,2491
14415,15.024646730200459,2491
34711,0.024646730200458933,2491
36771,15.024646730200459,2491
47587,-0.9753532697995411,2491
180,-4.975353269799541,2530
3995,0.024646730200458933,2530
11570,5.024646730200459,2530
17499,0.024646730200458933,2530
19296,5.024646730200459,2530
21025,5.024646730200459,2530
24887,-4.975353269799541,2530
31388,-9.975353269799541,2530
33297,-4.975353269799541,2530
40872,3.024646730200459,2530
41372,25.02464673020046,2530
47416,-4.975353269799541,2530
22912,-4.975353269799541,2593
36362,-4.975353269799541,2593
970,-4.975353269799541,2616
29898,54.02464673020046,2616
34383,15.024646730200459,2616
4128,-4.975353269799541,2640
5764,15.024646730200459,2640
8369,-4.975353269799541,2640
8676,5.024646730200459,2640
10718,0.024646730200458933,2640
12038,20.02464673020046,2640
14188,-34.97535326979954,2640
19033,5.024646730200459,2640
22537,10.024646730200459,2640
24640,2.024646730200459,2640
25107,5.024646730200459,2640
25933,0.024646730200458933,2640
29181,15.024646730200459,2640
30303,-31.97535326979954,2640
33405,-4.975353269799541,2640
37277,0.024646730200458933,2640
37869,0.024646730200458933,2640
41081,5.024646730200459,2640
43264,5.024646730200459,2640
16932,5.024646730200459,2748
17257,-4.975353269799541,2748
25470,-9.975353269799541,2748
14010,-9.975353269799541,2777
33761,-4.975353269799541,2777
36648,5.024646730200459,2777
42904,5.024646730200459,2777
39839,0.024646730200458933,2831
32222,-4.975353269799541,2849
32464,2.024646730200459,2849
45271,15.024646730200459,2849
3906,-4.975353269799541,2899
5217,-0.9753532697995411,2899
27605,-4.975353269799541,2899
23965,-4.975353269799541,2959
12715,-9.975353269799541,2992
45855,-24.97535326979954,2998
446,5.024646730200459,3010
15949,-4.975353269799541,3010
29143,2.024646730200459,3010
34266,-4.975353269799541,3010
36366,-4.975353269799541,3010
45306,5.024646730200459,3010
48081,25.02464673020046,3010
1710,-9.975353269799541,3044
1911,-4.975353269799541,3044
1957,0.024646730200458933,3044
13047,-4.975353269799541,3044
21745,0.024646730200458933,3044
25396,-4.975353269799541,3044
27301,5.024646730200459,3044
28125,-4.975353269799541,3044
33406,-4.975353269799541,3044
40372,-4.975353269799541,3044
42539,-4.975353269799541,3044
45978,-34.97535326979954,3044
19837,-28.97535326979954,3125
709,-4.975353269799541,3132
991,-4.975353269799541,3132
2133,-2.975353269799541,3132
20119,-4.975353269799541,3132
42027,-4.975353269799541,3132
44777,5.024646730200459,3132
48072,-4.975353269799541,3132
57,5.024646730200459,3183
2474,5.024646730200459,3183
8715,5.024646730200459,3183
8960,-4.975353269799541,3183
9317,-4.975353269799541,3183
11323,-4.975353269799541,3183
14274,-4.975353269799541,3183
15891,0.024646730200458933,3183
20546,10.024646730200459,3183
23975,5.024646730200459,3183
24718,-4.975353269799541,3183
24875,-4.975353269799541,3183
25247,3.024646730200459,3183
27881,15.024646730200459,3183
29832,-4.975353269799541,3183
30285,-4.975353269799541,3183
31022,-4.975353269799541,3183
31272,15.024646730200459,3183
35616,10.024646730200459,3183
36533,5.024646730200459,3183
37871,10.024646730200459,3183
42637,-4.975353269799541,3183
43441,15.024646730200459,3183
43497,-4.975353269799541,3183
45071,-7.975353269799541,3183
24669,0.024646730200458933,3338
36228,5.024646730200459,3338
40324,-32.97535326979954,3349
35776,-16.97535326979954,3367
23555,-12.975353269799541,3389
34967,20.02464673020046,3389
38920,5.024646730200459,3419
42394,0.024646730200458933,3419
2387,-36.97535326979954,3461
9739,-4.975353269799541,3486
42643,-4.975353269799541,3486
676,5.024646730200459,3542
40366,-9.975353269799541,3542
21202,5.024646730200459,3567
33149,54.02464673020046,3567
41838,-4.975353269799541,3567
7964,0.024646730200458933,3593
8174,-4.975353269799541,3593
14976,-4.975353269799541,3593
32702,-4.975353269799541,3593
40486,-29.97535326979954,3614
37622,-4.975353269799541,3629
39438,-34.97535326979954,3629
5860,0.024646730200458933,3644
10823,-4.975353269799541,3644
27645,0.024646730200458933,3644
38909,0.024646730200458933,3644
45755,-40.97535326979954,3644
530,5.024646730200459,3703
3410,-4.975353269799541,3703
4888,5.024646730200459,3703
6346,10.024646730200459,3703
14751,5.024646730200459,3703
15849,5.024646730200459,3703
16133,-4.975353269799541,3703
18085,-4.975353269799541,3703
21427,10.024646730200459,3703
22645,10.024646730200459,3703
33061,-4.975353269799541,3703
36915,5.024646730200459,3703
37322,15.024646730200459,3703
41714,0.024646730200458933,3703
41794,5.024646730200459,3703
38176,-24.97535326979954,3795
25796,15.024646730200459,3800
40224,-0.9753532697995411,3805
29219,5.024646730200459,3808
39531,-4.975353269799541,3817
39552,-4.975353269799541,3817
40368,-14.975353269799541,3817
39767,-4.975353269799541,3838
43289,-4.975353269799541,3838
24261,-4.975353269799541,3862
13920,-42.97535326979954,3879
17317,-43.97535326979954,3879
5662,15.024646730200459,3896
26245,-4.975353269799541,3961
10018,-9.975353269799541,3971
19027,-34.97535326979954,3971
15,5.024646730200459,4036
34,-4.975353269799541,4036
49,5.024646730200459,4036
54,9.024646730200459,4036
60,5.024646730200459,4036
62,-4.975353269799541,4036
81,-4.975353269799541,4036
90,-19.97535326979954,4036
96,-4.975353269799541,4036
112,-4.975353269799541,4036
143,0.024646730200458933,4036
145,-14.975353269799541,4036
146,-14.975353269799541,4036
159,-4.975353269799541,4036
164,0.024646730200458933,4036
165,-4.975353269799541,4036
169,-11.975353269799541,4036
173,15.024646730200459,4036
175,0.024646730200458933,4036
183,10.024646730200459,4036
190,-4.975353269799541,4036
195,-4.975353269799541,4036
201,5.024646730200459,4036
207,-24.97535326979954,4036
219,0.024646730200458933,4036
227,-4.975353269799541,4036
232,5.024646730200459,4036
260,5.024646730200459,4036
264,-4.975353269799541,4036
270,30.02464673020046,4036
272,-4.975353269799541,4036
273,-6.975353269799541,4036
289,-4.975353269799541,4036
290,10.024646730200459,4036
303,-4.975353269799541,4036
308,15.024646730200459,4036
318,-4.975353269799541,4036
321,-4.975353269799541,4036
334,5.024646730200459,4036
339,3.024646730200459,4036
363,-4.975353269799541,4036
375,-4.975353269799541,4036
377,-4.975353269799541,4036
380,-4.975353269799541,4036
382,-9.975353269799541,4036
389,10.024646730200459,4036
396,0.024646730200458933,4036
398,0.024646730200458933,4036
399,-4.975353269799541,4036
408,-4.975353269799541,4036
419,-4.975353269799541,4036
433,-7.975353269799541,4036
438,15.024646730200459,4036
439,5.024646730200459,4036
443,15.024646730200459,4036
454,-4.975353269799541,4036
466,-4.975353269799541,4036
484,-9.975353269799541,4036
495,-8.975353269799541,4036
497,15.024646730200459,4036
520,-4.975353269799541,4036
524,5.024646730200459,4036
526,-4.975353269799541,4036
527,-4.975353269799541,4036
528,-9.975353269799541,4036
542,-4.975353269799541,4036
544,0.024646730200458933,4036
566,9.024646730200459,4036
578,0.024646730200458933,4036
586,-4.975353269799541,4036
589,-4.975353269799541,4036
594,5.024646730200459,4036
603,-4.975353269799541,4036
605,-4.975353269799541,4036
625,5.024646730200459,4036
638,-2.975353269799541,4036
642,-4.975353269799541,4036
656,5.024646730200459,4036
667,-4.975353269799541,4036
669,30.02464673020046,4036
673,-4.975353269799541,4036
686,25.02464673020046,4036
701,5.024646730200459,4036
711,20.02464673020046,4036
719,3.024646730200459,4036
722,15.024646730200459,4036
743,5.024646730200459,4036
750,5.024646730200459,4036
751,-9.975353269799541,4036
754,-4.975353269799541,4036
758,5.024646730200459,4036
759,10.024646730200459,4036
769,-9.975353269799541,4036
776,5.024646730200459,4036
801,0.024646730200458933,4036
805,3.024646730200459,4036
815,-4.975353269799541,4036
823,-9.975353269799541,4036
829,10.024646730200459,4036
832,-14.975353269799541,4036
840,-26.97535326979954,4036
846,5.024646730200459,4036
847,-24.97535326979954,4036
866,-5.975353269799541,4036
889,0.024646730200458933,4036
891,-4.975353269799541,4036
896,5.024646730200459,4036
906,15.024646730200459,4036
921,-4.975353269799541,4036
936,-4.975353269799541,4036
937,3.024646730200459,4036
939,-4.975353269799541,4036
948,10.024646730200459,4036
949,-0.9753532697995411,4036
975,-7.975353269799541,4036
977,22.02464673020046,4036
987,0.024646730200458933,4036
993,-4.975353269799541,4036
1003,-19.97535326979954,4036
1007,-4.975353269799541,4036
1020,-4.975353269799541,4036
1045,15.024646730200459,4036
1051,20.02464673020046,4036
1052,5.024646730200459,4036
1054,-4.975353269799541,4036
1096,-4.975353269799541,4036
1107,-4.975353269799541,4036
1112,-4.975353269799541,4036
1137,-4.975353269799541,4036
1143,-4.975353269799541,4036
1155,-4.975353269799541,4036
1172,0.024646730200458933,4036
1178,-4.975353269799541,4036
1180,-19.97535326979954,4036
1182,-4.975353269799541,4036
1192,-4.975353269799541,4036
1204,15.024646730200459,4036
1207,-36.97535326979954,4036
1212,-4.975353269799541,4036
1227,5.024646730200459,4036
1229,0.024646730200458933,4036
1246,-4.975353269799541,4036
1256,-4.975353269799541,4036
1262,13.024646730200459,4036
1268,-4.975353269799541,4036
1289,-4.975353269799541,4036
1290,10.024646730200459,4036
1291,-4.975353269799541,4036
1295,-4.975353269799541,4036
1317,-4.975353269799541,4036
1319,-4.975353269799541,4036
1323,5.024646730200459,4036
1328,-4.975353269799541,4036
1345,15.024646730200459,4036
1355,5.024646730200459,4036
1356,-29.97535326979954,4036
1359,-4.975353269799541,4036
1360,5.024646730200459,4036
1374,-4.975353269799541,4036
1398,-4.975353269799541,4036
1409,5.024646730200459,4036
1421,-4.975353269799541,4036
1425,5.024646730200459,4036
1428,5.024646730200459,4036
1431,15.024646730200459,4036
1442,5.024646730200459,4036
1447,15.024646730200459,4036
1460,5.024646730200459,4036
1464,-1.975353269799541,4036
1471,-4.975353269799541,4036
1478,5.024646730200459,4036
1483,15.024646730200459,4036
1488,-6.975353269799541,4036
1499,15.024646730200459,4036
1502,0.024646730200458933,4036
1504,-4.975353269799541,4036
1517,-4.975353269799541,4036
1538,5.024646730200459,4036
1542,-4.975353269799541,4036
1558,15.024646730200459,4036
1562,-4.975353269799541,4036
1567,-4.975353269799541,4036
1580,15.024646730200459,4036
1589,-19.97535326979954,4036
1611,-4.975353269799541,4036
1620,0.024646730200458933,4036
1631,-4.975353269799541,4036
1650,-4.975353269799541,4036
1655,0.024646730200458933,4036
1689,-4.975353269799541,4036
1691,25.02464673020046,4036
1704,-4.975353269799541,4036
1706,15.024646730200459,4036
1712,7.024646730200459,4036
1713,15.024646730200459,4036
1726,-4.975353269799541,4036
1728,0.024646730200458933,4036
1732,-4.975353269799541,4036
1754,-4.975353269799541,4036
1764,5.024646730200459,4036
1765,-4.975353269799541,4036
1767,0.024646730200458933,4036
1769,10.024646730200459,4036
1770,-4.975353269799541,4036
1783,-9.975353269799541,4036
1817,-23.97535326979954,4036
1838,-4.975353269799541,4036
1845,-9.975353269799541,4036
1867,-4.975353269799541,4036
1868,15.024646730200459,4036
1881,5.024646730200459,4036
1888,5.024646730200459,4036
1907,-7.975353269799541,4036
1914,-4.975353269799541,4036
1924,5.024646730200459,4036
1927,0.024646730200458933,4036
1930,-4.975353269799541,4036
1932,-4.975353269799541,4036
1943,7.024646730200459,4036
1950,15.024646730200459,4036
1973,15.024646730200459,4036
1975,-4.975353269799541,4036
1976,-4.975353269799541,4036
1987,5.024646730200459,4036
1995,-4.975353269799541,4036
1998,0.024646730200458933,4036
2009,-4.975353269799541,4036
2018,-4.975353269799541,4036
2045,10.024646730200459,4036
2056,27.02464673020046,4036
2058,-4.975353269799541,4036
2066,-4.975353269799541,4036
2072,-4.975353269799541,4036
2075,-5.975353269799541,4036
2082,-4.975353269799541,4036
2084,-4.975353269799541,4036
2087,15.024646730200459,4036
2095,-4.975353269799541,4036
2103,5.024646730200459,4036
2109,5.024646730200459,4036
2121,5.024646730200459,4036
2123,-4.975353269799541,4036
2157,0.024646730200458933,4036
2170,-4.975353269799541,4036
2176,-41.97535326979954,4036
2186,5.024646730200459,4036
2187,-4.975353269799541,4036
2189,5.024646730200459,4036
2192,-4.975353269799541,4036
2211,-4.975353269799541,4036
2217,5.024646730200459,4036
2218,1.024646730200459,4036
2237,-4.975353269799541,4036
2238,-4.975353269799541,4036
2251,0.024646730200458933,4036
2252,-4.975353269799541,4036
2260,-7.975353269799541,4036
2272,10.024646730200459,4036
2284,-19.97535326979954,4036
2290,-4.975353269799541,4036
2302,25.02464673020046,4036
2304,-4.975353269799541,4036
2329,10.024646730200459,4036
2340,-4.975353269799541,4036
2350,-24.97535326979954,4036
2351,10.024646730200459,4036
2353,-4.975353269799541,4036
2366,-4.975353269799541,4036
2373,5.024646730200459,4036
2375,5.024646730200459,4036
2385,-4.975353269799541,4036
2394,0.024646730200458933,4036
2403,-24.97535326979954,4036
2412,0.024646730200458933,4036
2418,-4.975353269799541,4036
2419,-4.975353269799541,4036
2421,5.024646730200459,4036
2425,15.024646730200459,4036
2429,-4.975353269799541,4036
2434,-34.97535326979954,4036
2435,-4.975353269799541,4036
2442,-6.975353269799541,4036
2460,-9.975353269799541,4036
2469,0.024646730200458933,4036
2483,-4.975353269799541,4036
2495,-4.975353269799541,4036
2505,0.024646730200458933,4036
2509,10.024646730200459,4036
2545,-4.975353269799541,4036
2571,-4.975353269799541,4036
2574,-4.975353269799541,4036
2589,-4.975353269799541,4036
2592,5.024646730200459,4036
2604,39.02464673020046,4036
2615,-4.975353269799541,4036
2619,-4.975353269799541,4036
2623,-20.97535326979954,4036
2626,5.024646730200459,4036
2641,5.024646730200459,4036
2673,-4.975353269799541,4036
2695,5.024646730200459,4036
2696,-4.975353269799541,4036
2708,-4.975353269799541,4036
2727,-4.975353269799541,4036
2736,-4.975353269799541,4036
2741,-4.975353269799541,4036
2779,5.024646730200459,4036
2782,20.02464673020046,4036
2783,5.024646730200459,4036
2784,15.024646730200459,4036
2793,15.024646730200459,4036
2798,-4.975353269799541,4036
2818,25.02464673020046,4036
2819,5.024646730200459,4036
2828,-9.975353269799541,4036
2829,-4.975353269799541,4036
2846,0.024646730200458933,4036
2856,10.024646730200459,4036
2876,0.024646730200458933,4036
2905,-4.975353269799541,4036
2907,15.024646730200459,4036
2911,10.024646730200459,4036
2913,-4.975353269799541,4036
2916,5.024646730200459,4036
2918,25.02464673020046,4036
2922,0.024646730200458933,4036
2936,-6.975353269799541,4036
2946,-4.975353269799541,4036
2953,15.024646730200459,4036
2959,-24.97535326979954,4036
2966,0.024646730200458933,4036
2975,0.024646730200458933,4036
2977,-6.975353269799541,4036
2978,-4.975353269799541,4036
2988,0.024646730200458933,4036
3001,10.024646730200459,4036
3027,-4.975353269799541,4036
3045,-4.975353269799541,4036
3048,15.024646730200459,4036
3085,0.024646730200458933,4036
3114,5.024646730200459,4036
3139,2.024646730200459,4036
3147,-4.975353269799541,4036
3151,10.024646730200459,4036
3160,15.024646730200459,4036
3173,-4.975353269799541,4036
3180,-4.975353269799541,4036
3194,17.02464673020046,4036
3199,5.024646730200459,4036
3201,10.024646730200459,4036
3204,-24.97535326979954,4036
3205,0.024646730200458933,4036
3229,-7.975353269799541,4036
3239,0.024646730200458933,4036
3240,5.024646730200459,4036
3253,5.024646730200459,4036
3268,-4.975353269799541,4036
3275,6.024646730200459,4036
3290,-10.975353269799541,4036
3299,20.02464673020046,4036
3310,-9.975353269799541,4036
3317,15.024646730200459,4036
3320,-2.975353269799541,4036
3328,-7.975353269799541,4036
3333,5.024646730200459,4036
3343,-14.975353269799541,4036
3350,15.024646730200459,4036
3362,-24.97535326979954,4036
3363,-4.975353269799541,4036
3366,0.024646730200458933,4036
3376,-4.975353269799541,4036
3381,-4.975353269799541,4036
3390,-4.975353269799541,4036
3393,5.024646730200459,4036
3424,-4.975353269799541,4036
3426,15.024646730200459,4036
3427,-4.975353269799541,4036
3428,5.024646730200459,4036
3430,-21.97535326979954,4036
3439,10.024646730200459,4036
3442,-4.975353269799541,4036
3445,15.024646730200459,4036
3447,0.024646730200458933,4036
3451,-14.975353269799541,4036
3459,-4.975353269799541,4036
3463,-4.975353269799541,4036
3468,-4.975353269799541,4036
3489,1.024646730200459,4036
3508,-4.975353269799541,4036
3522,-4.975353269799541,4036
3527,15.024646730200459,4036
3531,15.024646730200459,4036
3533,-4.975353269799541,4036
3544,-4.975353269799541,4036
3546,-22.97535326979954,4036
3554,0.024646730200458933,4036
3563,0.024646730200458933,4036
3564,-4.975353269799541,4036
3572,5.024646730200459,4036
3575,5.024646730200459,4036
3587,-4.975353269799541,4036
3596,15.024646730200459,4036
3607,0.024646730200458933,4036
3611,0.024646730200458933,4036
3616,10.024646730200459,4036
3619,-4.975353269799541,4036
3623,5.024646730200459,4036
3630,-4.975353269799541,4036
3632,-4.975353269799541,4036
3651,-14.975353269799541,4036
3681,-4.975353269799541,4036
3686,41.02464673020046,4036
3697,-4.975353269799541,4036
3734,30.02464673020046,4036
3742,-4.975353269799541,4036
3745,-8.975353269799541,4036
3750,-4.975353269799541,4036
3756,-4.975353269799541,4036
3766,-4.975353269799541,4036
3779,5.024646730200459,4036
3781,-4.975353269799541,4036
3802,-4.975353269799541,4036
3818,0.024646730200458933,4036
3827,5.024646730200459,4036
3829,-4.975353269799541,4036
3837,-4.975353269799541,4036
3848,-4.975353269799541,4036
3864,-4.975353269799541,4036
3872,-4.975353269799541,4036
3878,-4.975353269799541,4036
3879,15.024646730200459,4036
3885,0.024646730200458933,4036
3922,-4.975353269799541,4036
3935,5.024646730200459,4036
3939,-4.975353269799541,4036
3940,15.024646730200459,4036
3953,-4.975353269799541,4036
3971,-4.975353269799541,4036
3976,-4.975353269799541,4036
3978,-14.975353269799541,4036
3987,5.024646730200459,4036
3991,-4.975353269799541,4036
3998,10.024646730200459,4036
4011,5.024646730200459,4036
4016,15.024646730200459,4036
4019,10.024646730200459,4036
4021,25.02464673020046,4036
4044,-4.975353269799541,4036
4061,-4.975353269799541,4036
4089,5.024646730200459,4036
4097,-4.975353269799541,4036
4099,3.024646730200459,4036
4115,5.024646730200459,4036
4129,-28.97535326979954,4036
4130,5.024646730200459,4036
4134,5.024646730200459,4036
4147,-4.975353269799541,4036
4159,5.024646730200459,4036
4161,8.024646730200459,4036
4164,-4.975353269799541,4036
4166,10.024646730200459,4036
4177,5.024646730200459,4036
4184,-4.975353269799541,4036
4186,25.02464673020046,4036
4197,-14.975353269799541,4036
4201,5.024646730200459,4036
4202,-4.975353269799541,4036
4210,-2.975353269799541,4036
4213,-4.975353269799541,4036
4223,-4.975353269799541,4036
4261,-14.975353269799541,4036
4272,5.024646730200459,4036
4282,0.024646730200458933,4036
4295,-4.975353269799541,4036
4317,-4.975353269799541,4036
4338,10.024646730200459,4036
4341,-4.975353269799541,4036
4371,5.024646730200459,4036
4377,-4.975353269799541,4036
4379,-4.975353269799541,4036
4407,-4.975353269799541,4036
4414,-4.975353269799541,4036
4417,-4.975353269799541,4036
4430,-4.975353269799541,4036
4434,-35.97535326979954,4036
4448,-4.975353269799541,4036
4452,-4.975353269799541,4036
4457,10.024646730200459,4036
4460,0.024646730200458933,4036
4462,-4.975353269799541,4036
4474,-9.975353269799541,4036
4477,-29.97535326979954,4036
4512,-9.975353269799541,4036
4513,5.024646730200459,4036
4524,-4.975353269799541,4036
4530,20.02464673020046,4036
4534,-4.975353269799541,4036
4535,-4.975353269799541,4036
4554,-4.975353269799541,4036
4559,-4.975353269799541,4036
4568,-6.975353269799541,4036
4569,-4.975353269799541,4036
4591,15.024646730200459,4036
4605,15.024646730200459,4036
4614,5.024646730200459,4036
4631,5.024646730200459,4036
4638,-6.975353269799541,4036
4670,-4.975353269799541,4036
4677,3.024646730200459,4036
4686,-4.975353269799541,4036
4694,-4.975353269799541,4036
4698,15.024646730200459,4036
4706,5.024646730200459,4036
4713,5.024646730200459,4036
4716,-4.975353269799541,4036
4725,-4.975353269799541,4036
4732,5.024646730200459,4036
4739,0.024646730200458933,4036
4765,-24.97535326979954,4036
4769,-4.975353269799541,4036
4773,-4.975353269799541,4036
4786,-4.975353269799541,4036
4787,-4.975353269799541,4036
4792,5.024646730200459,4036
4816,5.024646730200459,4036
4819,-4.975353269799541,4036
4831,15.024646730200459,4036
4844,-4.975353269799541,4036
4848,-4.975353269799541,4036
4854,-4.975353269799541,4036
4868,10.024646730200459,4036
4873,5.024646730200459,4036
4875,-4.975353269799541,4036
4880,5.024646730200459,4036
4891,10.024646730200459,4036
4893,-4.975353269799541,4036
4899,15.024646730200459,4036
4906,10.024646730200459,4036
4918,-4.975353269799541,4036
4919,15.024646730200459,4036
4920,-24.97535326979954,4036
4928,5.024646730200459,4036
4932,-4.975353269799541,4036
4939,-34.97535326979954,4036
4974,-4.975353269799541,4036
4979,15.024646730200459,4036
4996,-4.975353269799541,4036
4997,15.024646730200459,4036
5000,-4.975353269799541,4036
5006,0.024646730200458933,4036
5009,15.024646730200459,4036
5024,5.024646730200459,4036
5030,35.02464673020046,4036
5045,-4.975353269799541,4036
5051,-1.975353269799541,4036
5054,-8.975353269799541,4036
5055,3.024646730200459,4036
5069,-4.975353269799541,4036
5073,-4.975353269799541,4036
5096,0.024646730200458933,4036
5116,-4.975353269799541,4036
5118,5.024646730200459,4036
5130,15.024646730200459,4036
5141,-4.975353269799541,4036
5142,5.024646730200459,4036
5148,5.024646730200459,4036
5151,-4.975353269799541,4036
5154,25.02464673020046,4036
5157,3.024646730200459,4036
5166,-6.975353269799541,4036
5167,0.024646730200458933,4036
5178,5.024646730200459,4036
5180,-23.97535326979954,4036
5188,-4.975353269799541,4036
5190,5.024646730200459,4036
5199,30.02464673020046,4036
5225,-2.975353269799541,4036
5228,15.024646730200459,4036
5229,-4.975353269799541,4036
5231,10.024646730200459,4036
5236,-4.975353269799541,4036
5242,10.024646730200459,4036
5244,-4.975353269799541,4036
5264,-27.97535326979954,4036
5265,0.024646730200458933,4036
5266,5.024646730200459,4036
5267,-4.975353269799541,4036
5283,-4.975353269799541,4036
5299,-4.975353269799541,4036
5301,5.024646730200459,4036
5307,-4.975353269799541,4036
5308,-4.975353269799541,4036
5311,15.024646730200459,4036
5322,-4.975353269799541,4036
5325,5.024646730200459,4036
5328,10.024646730200459,4036
5332,-20.97535326979954,4036
5358,10.024646730200459,4036
5390,-14.975353269799541,4036
5392,54.02464673020046,4036
5413,5.024646730200459,4036
5430,0.024646730200458933,4036
5435,-4.975353269799541,4036
5457,15.024646730200459,4036
5458,0.024646730200458933,4036
5477,0.024646730200458933,4036
5488,-4.975353269799541,4036
5494,5.024646730200459,4036
5496,-4.975353269799541,4036
5499,-4.975353269799541,4036
5506,25.02464673020046,4036
5522,-34.97535326979954,4036
5538,-24.97535326979954,4036
5555,-6.975353269799541,4036
5571,-4.975353269799541,4036
5576,0.024646730200458933,4036
5579,-4.975353269799541,4036
5599,-4.975353269799541,4036
5627,-4.975353269799541,4036
5663,5.024646730200459,4036
5669,5.024646730200459,4036
5698,-4.975353269799541,4036
5700,-2.975353269799541,4036
5711,0.024646730200458933,4036
5717,10.024646730200459,4036
5719,5.024646730200459,4036
5723,15.024646730200459,4036
5725,-4.975353269799541,4036
5733,-4.975353269799541,4036
5734,-8.975353269799541,4036
5742,5.024646730200459,4036
5749,-19.97535326979954,4036
5752,-19.97535326979954,4036
5758,10.024646730200459,4036
5761,-4.975353269799541,4036
5771,-4.975353269799541,4036
5784,-4.975353269799541,4036
5797,-4.975353269799541,4036
5807,30.02464673020046,4036
5810,5.024646730200459,4036
5818,-14.975353269799541,4036
5831,0.024646730200458933,4036
5848,-6.975353269799541,4036
5850,0.024646730200458933,4036
5853,5.024646730200459,4036
5856,-42.97535326979954,4036
5858,5.024646730200459,4036
5861,-4.975353269799541,4036
5878,-4.975353269799541,4036
5879,-17.97535326979954,4036
5882,-4.975353269799541,4036
5886,5.024646730200459,4036
5907,-4.975353269799541,4036
5917,0.024646730200458933,4036
5937,5.024646730200459,4036
5944,3.024646730200459,4036
5958,5.024646730200459,4036
5967,15.024646730200459,4036
5973,0.024646730200458933,4036
5978,-4.975353269799541,4036
5983,30.02464673020046,4036
6008,5.024646730200459,4036
6013,45.02464673020046,4036
6028,-4.975353269799541,4036
6037,15.024646730200459,4036
6052,0.024646730200458933,4036
6056,-4.975353269799541,4036
6057,-4.975353269799541,4036
6058,-4.975353269799541,4036
6059,-4.975353269799541,4036
6060,-4.975353269799541,4036
6061,25.02464673020046,4036
6062,-4.975353269799541,4036
6076,10.024646730200459,4036
6108,-9.975353269799541,4036
6114,-4.975353269799541,4036
6123,-4.975353269799541,4036
6126,-4.975353269799541,4036
6127,5.024646730200459,4036
6132,-4.975353269799541,4036
6139,-4.975353269799541,4036
6140,10.024646730200459,4036
6155,5.024646730200459,4036
6198,5.024646730200459,4036
6214,10.024646730200459,4036
6225,27.02464673020046,4036
6251,-4.975353269799541,4036
6255,-14.975353269799541,4036
6285,-4.975353269799541,4036
6298,-4.975353269799541,4036
6299,-4.975353269799541,4036
6301,10.024646730200459,4036
6322,10.024646730200459,4036
6329,-4.975353269799541,4036
6332,5.024646730200459,4036
6333,-9.975353269799541,4036
6343,-14.975353269799541,4036
6357,5.024646730200459,4036
6377,-4.975353269799541,4036
6410,-6.975353269799541,4036
6423,5.024646730200459,4036
6445,-4.975353269799541,4036
6446,5.024646730200459,4036
6447,-8.975353269799541,4036
6457,0.024646730200458933,4036
6464,-4.975353269799541,4036
6468,-4.975353269799541,4036
6471,5.024646730200459,4036
6485,-14.975353269799541,4036
6498,-4.975353269799541,4036
6502,-4.975353269799541,4036
6515,5.024646730200459,4036
6530,-4.975353269799541,4036
6531,-6.975353269799541,4036
6535,15.024646730200459,4036
6538,5.024646730200459,4036
6539,-3.975353269799541,4036
6540,-4.975353269799541,4036
6563,-9.975353269799541,4036
6577,-4.975353269799541,4036
6612,15.024646730200459,4036
6627,0.024646730200458933,4036
6630,-4.975353269799541,4036
6632,-4.975353269799541,4036
6633,-4.975353269799541,4036
6634,-4.975353269799541,4036
6635,-12.975353269799541,4036
6638,5.024646730200459,4036
6652,-4.975353269799541,4036
6670,15.024646730200459,4036
6692,-4.975353269799541,4036
6701,-4.975353269799541,4036
6707,-4.975353269799541,4036
6709,-9.975353269799541,4036
6713,-24.97535326979954,4036
6728,-4.975353269799541,4036
6731,-4.975353269799541,4036
6734,-4.975353269799541,4036
6736,-4.975353269799541,4036
6750,-4.975353269799541,4036
6768,-4.975353269799541,4036
6769,-4.975353269799541,4036
6771,-4.975353269799541,4036
6772,-4.975353269799541,4036
6776,-4.975353269799541,4036
6788,-1.975353269799541,4036
6811,-4.975353269799541,4036
6814,15.024646730200459,4036
6854,30.02464673020046,4036
6864,5.024646730200459,4036
6873,-4.975353269799541,4036
6880,-4.975353269799541,4036
6907,5.024646730200459,4036
6909,2.024646730200459,4036
6915,-32.97535326979954,4036
6918,15.024646730200459,4036
6925,25.02464673020046,4036
6930,0.024646730200458933,4036
6939,-4.975353269799541,4036
6952,-4.975353269799541,4036
6955,-14.975353269799541,4036
6956,-4.975353269799541,4036
6960,-9.975353269799541,4036
6966,5.024646730200459,4036
6983,7.024646730200459,4036
6984,15.024646730200459,4036
6986,-4.975353269799541,4036
6998,15.024646730200459,4036
7001,-4.975353269799541,4036
7004,10.024646730200459,4036
7008,-4.975353269799541,4036
7026,5.024646730200459,4036
7029,30.02464673020046,4036
7030,-4.975353269799541,4036
7033,-6.975353269799541,4036
7039,5.024646730200459,4036
7047,10.024646730200459,4036
7050,-4.975353269799541,4036
7054,15.024646730200459,4036
7058,-4.975353269799541,4036
7061,13.024646730200459,4036
7070,0.024646730200458933,4036
7077,5.024646730200459,4036
7085,-4.975353269799541,4036
7103,-9.975353269799541,4036
7107,-4.975353269799541,4036
7116,0.024646730200458933,4036
7123,5.024646730200459,4036
7125,15.024646730200459,4036
7126,-4.975353269799541,4036
